store_id,timezone_str
6686452977783430441,America/Detroit
4494650145393945957,America/Detroit
4964812617424021612,America/Detroit
2305481379384358128,America/Detroit
5083970624789012814,America/Detroit
3306485475920916100,America/Detroit
3040468237874509069,America/Detroit
5464331636223299954,America/Detroit
3463402876865465996,America/Detroit
8024040556936961492,America/Detroit
5940668942962056284,America/Detroit
6223201925302968863,America/Detroit
7361482816753954415,America/Detroit
7239022952016205864,America/Detroit
6656325549152348391,America/Detroit
881974164067848799,America/Detroit
7555752115160416405,America/Detroit
233202058964258241,America/Detroit
630292852266253805,America/Detroit
5192968077543073792,America/Detroit
8024554890756246369,America/Detroit
7507608410715690934,America/Detroit
6707057414726326798,America/Detroit
5645142350769687198,America/Detroit
1314410509198141298,America/Detroit
3077507910857614836,America/Detroit
4350153076951252361,America/Detroit
3120847115210945766,America/Phoenix
7057351888911608561,America/Phoenix
1539561789446484556,America/Phoenix
2468206559272458107,America/Phoenix
7152498101137474878,America/Phoenix
2534047405299663210,America/Phoenix
6182221449343495167,America/Phoenix
1887195649833711938,America/Phoenix
2627949047200693648,America/Phoenix
4363173458055484635,America/Phoenix
3908933766748477130,America/Phoenix
4346085466610878198,America/Phoenix
2073887815738227494,America/Phoenix
208974981066050916,America/Phoenix
3716015943975970095,America/Phoenix
1743799994211835904,America/Phoenix
405111180220825443,America/Phoenix
6878912688125997263,America/Phoenix
1850322837780194054,America/Phoenix
6730886844614923714,America/Phoenix
1707756001128342547,America/Phoenix
1762583059596794789,America/Phoenix
5785297779221538030,America/Phoenix
6672691392384860916,America/Phoenix
3457480375309860638,America/Phoenix
2617341871222155295,America/Phoenix
8409356622424605039,America/Phoenix
4634120500252471816,America/Phoenix
7684291859779392843,America/Phoenix
4068672283533098669,America/Phoenix
6103247837876484488,America/Phoenix
7344207359819222225,America/Phoenix
6695377041716322155,America/Phoenix
1154866898913760480,America/Phoenix
7681496257619914833,America/Phoenix
4322894132402478634,America/Phoenix
1909331352405887252,America/Phoenix
3219722391935007367,America/Phoenix
5723923838929179004,America/Phoenix
2225237491800114444,America/Phoenix
5021359113709321035,America/Phoenix
7158185241393750303,America/Phoenix
6494102341019174792,America/Phoenix
8766219163128997111,America/Phoenix
5167312192215444391,America/Phoenix
2453167032050200600,America/Phoenix
6923636798401240636,America/Phoenix
2739564275596596870,America/Phoenix
897815881964391782,America/Phoenix
3755436495931707689,America/Phoenix
3269700117288811474,America/Phoenix
7032069062934612950,America/Phoenix
6054731298417390431,America/Phoenix
7989252183785528262,America/Phoenix
2260725862267686697,America/Phoenix
2712896568790981573,America/Phoenix
6614995784987665414,America/Phoenix
1635143866632203146,America/Phoenix
9148401543054248385,America/Phoenix
8466230861763429486,America/Phoenix
2162527635477153553,America/Phoenix
1913412882755451355,America/Phoenix
5488247777092908961,America/Phoenix
1136601185047604763,America/Phoenix
3487824878329836237,America/Phoenix
7716893232821699046,America/Phoenix
967243366292148356,America/Phoenix
8873321417427381175,America/Phoenix
3819098133881388999,America/Phoenix
8143179622953984667,America/Phoenix
1817564475507580783,America/Phoenix
7641174548841299939,America/Phoenix
9007946568778509584,America/Phoenix
3749048312267231298,America/Phoenix
4447045313810343685,America/Phoenix
1730838565275302147,America/Phoenix
6984232154663999574,America/Phoenix
9203802216230331053,America/Phoenix
3009081779233633789,America/Phoenix
387220392248313355,America/Phoenix
8624639460772986131,America/Phoenix
117337394419525839,America/Phoenix
613649903511143917,America/Phoenix
5205333720327349593,America/Phoenix
2948021050179464414,America/Phoenix
6528136910022483077,America/Phoenix
8479469354011758083,America/Phoenix
4584417124348414214,America/Phoenix
7536503276896413286,America/Phoenix
2790500572444856504,America/Phoenix
3785759099600229770,America/Phoenix
451128482773222079,America/Phoenix
1268381018655826714,America/Phoenix
3850295072721166835,America/Phoenix
2710729824005341176,America/Phoenix
1067538211658205745,America/Phoenix
2385339653686755314,America/Phoenix
1771730855623921617,America/Phoenix
648653341414948802,America/Phoenix
3593307308101839091,America/Phoenix
5763852753260532221,America/Phoenix
3112098270997060146,America/Phoenix
8567357056104766237,America/Phoenix
7722398233697060141,America/Phoenix
2155430267808979977,America/Phoenix
1510703644379337776,America/Phoenix
5437121622598350309,America/Phoenix
4059615984705062693,America/Phoenix
5301149089444945306,America/Phoenix
6393522539354715449,America/Phoenix
3370535882803737006,America/Phoenix
8523052011079777897,America/Phoenix
7082918897161859771,America/Phoenix
1550203968025891397,America/Phoenix
1545419770545519833,America/Phoenix
6221578315584213134,America/Phoenix
9054956925766687428,America/Phoenix
6696664413840469906,America/Phoenix
2867655162727640047,America/Phoenix
4658620238784617504,America/Phoenix
6036438440024827075,America/Phoenix
328570290881190736,America/Phoenix
1659280184426945690,America/Phoenix
7516339311818737482,America/Phoenix
2798686191638942721,America/Phoenix
4843159371714888461,America/Phoenix
3859635455855017768,America/Phoenix
1318863315097217975,America/Phoenix
2378470629235571118,America/Phoenix
9081565435713941534,America/Phoenix
8008907219319216554,America/Phoenix
4123236160347608797,America/Phoenix
8949392987532344065,America/Phoenix
6224946892420269998,America/Phoenix
993361237320865016,America/Phoenix
7910251431270258778,America/Phoenix
7397753625127316040,America/Phoenix
8473273091654403087,America/Phoenix
4901729686038846379,America/Phoenix
1223071685360669337,America/Phoenix
4947873648736909763,America/Phoenix
2177931033964197696,America/Phoenix
3395977452844720098,America/Phoenix
7490410460898937023,America/Phoenix
2024048471725476000,America/Phoenix
4183280282683169507,America/Phoenix
9172487549403461832,America/Phoenix
2251661471111038113,America/Phoenix
6817629641585357385,America/Phoenix
1288576128502837923,America/Phoenix
2390459470276275664,America/Phoenix
8465585309986747858,America/Phoenix
6501100085922760616,America/Phoenix
3900891470275801313,America/Phoenix
2374380461254510574,America/Phoenix
4337341040663027872,America/Phoenix
4734326032125833324,America/Phoenix
3160686064101761937,America/Phoenix
5795061856826115010,America/Phoenix
929942020613229295,America/Phoenix
3976128239550343590,America/Phoenix
5152004392006917947,America/Phoenix
4619198948807278851,America/Phoenix
3511707858183177226,America/Phoenix
8290383827144623932,America/Phoenix
1693775767424127266,America/Phoenix
6115000348537960420,America/Phoenix
8883419743376034164,America/Phoenix
7596884334478659350,America/Phoenix
1339484018189429613,America/Phoenix
7332815864009667872,America/Phoenix
6233049406381569565,America/Phoenix
8877341605269140086,America/Phoenix
763392497407400668,America/Phoenix
9009307313764938449,America/Phoenix
795446976667062432,America/Phoenix
4978347295065501699,America/Phoenix
1146059875634627040,America/Phoenix
8676218195750676997,America/Phoenix
38331274599366702,America/Phoenix
2039543042939469804,America/Phoenix
6374846835698673119,America/Phoenix
794384167123874663,America/Phoenix
6034768323837478996,America/Phoenix
2222306727126832049,America/Phoenix
7991676056369309319,America/Phoenix
5634049097101131254,America/Phoenix
4781533602035814402,America/Phoenix
1627693942699070127,America/Phoenix
1021872076660489708,America/Phoenix
7951133550370384300,America/Phoenix
5256212912646351248,America/Phoenix
3592537263045132483,America/Phoenix
4169391438208718836,America/Phoenix
9059665149056396283,America/Phoenix
7067270630048853723,America/Phoenix
6700620084308763136,America/Phoenix
4797317693423349894,America/Phoenix
4239156448240495651,America/Phoenix
7658264150132541175,America/Phoenix
1111908011565911561,America/Phoenix
8360009220032425250,America/Phoenix
147034955688321174,America/Phoenix
7305655967015129730,America/Phoenix
8259284697786574445,America/Phoenix
9198407716773983769,America/Phoenix
5490016800940506077,America/Phoenix
2164620397703010940,America/Phoenix
7268287231350380540,America/Phoenix
8765104382410394637,America/Phoenix
6078027222447240768,America/Phoenix
7240756274794082394,America/Phoenix
3057981843713817630,America/Phoenix
2255755171671935480,America/Phoenix
811210472678855148,America/Phoenix
8303951544738520553,America/Phoenix
180254492480774710,America/Phoenix
5650259058595170673,America/Phoenix
7433398711719243797,America/Phoenix
7164558928290578365,America/Phoenix
4170308796643436141,America/Phoenix
5039914486170236743,America/Phoenix
6441718028480754732,America/Phoenix
2344569295155169595,America/Phoenix
7922992160065370660,America/Phoenix
7718498419677467865,America/Phoenix
6180038541867353479,America/Phoenix
8099747028906804612,America/Phoenix
3522397488139048593,America/Phoenix
3660284804679907562,America/Phoenix
1875964587236091780,America/Phoenix
7771306592093002784,America/Phoenix
675996890790796084,America/Phoenix
6043828506214699375,America/Phoenix
2517100731491559189,America/Phoenix
6973603538783949694,America/Phoenix
2871340414765171194,America/Phoenix
9067592419652850624,America/Phoenix
5606609525857324770,America/Phoenix
5780627919525940863,America/Phoenix
269542400927297147,America/Phoenix
8353073148539307601,America/Phoenix
8101964518357503079,America/Phoenix
8662666672395971976,America/Phoenix
3897569693919617914,America/Phoenix
4520392672582664114,America/Phoenix
2003358034507611073,America/Phoenix
1420436086967022582,America/Phoenix
5628467935462537202,America/Phoenix
8351626913391661712,America/Phoenix
8460094581317623244,America/Phoenix
7509967577070299969,America/Phoenix
1820921194440625872,America/Phoenix
4551067269363709946,America/Phoenix
678385306341067358,America/Phoenix
3344165701842741144,America/Phoenix
8987808118590671216,America/Phoenix
6299047746615925093,America/Phoenix
7975231457181971360,America/Phoenix
6762357699056007187,America/Phoenix
6880038610170188750,America/Phoenix
7083186364781072011,America/Phoenix
5278698696648217233,America/Phoenix
7185648782998525210,America/Phoenix
7328147470152912440,America/Phoenix
3453231999163270566,America/Phoenix
990212239136491976,America/Phoenix
5277293860947672799,America/Phoenix
6807898943856172607,America/Phoenix
5618202929726326138,America/Phoenix
7566074466040173531,America/Phoenix
2261834205073496672,America/Phoenix
474411767154024497,America/Phoenix
1832931292863730276,America/Phoenix
7474514881277910912,America/Phoenix
1046625104556736637,America/Phoenix
9181264351058906870,America/Phoenix
6219679476701011393,America/Phoenix
2109554170755296570,America/Phoenix
652478134821610937,America/Phoenix
7387454993601768028,America/Phoenix
832805588784302237,America/Phoenix
7888854045762673985,America/Phoenix
4765030589977636003,America/Phoenix
2180770501778260698,America/Phoenix
6602066851781529596,America/Phoenix
89462909834904041,America/Phoenix
6443269148654596479,America/Phoenix
9199339284879338550,America/Phoenix
3324627668005357668,America/Phoenix
3250917539886509343,America/Phoenix
6684297343459593518,America/Phoenix
2081149492145277731,America/Phoenix
7134139154225167879,America/Phoenix
2465943619379264764,America/Phoenix
8330214993571251073,America/Phoenix
6871238339715621797,America/Phoenix
3960938624827432222,America/Phoenix
4085661495429973197,America/Phoenix
8462086929764933360,America/Phoenix
4194698520841509551,America/Phoenix
1026215891482405791,America/Phoenix
7552674248416562996,America/Phoenix
2838051631963942820,America/Phoenix
5005636454490146706,America/Phoenix
3615972900957972608,America/Phoenix
813383464952749649,America/Phoenix
4604173050181308891,America/Phoenix
864127136104098589,America/Phoenix
3461386292049306389,America/Phoenix
8388068516945688847,America/Phoenix
9039768563715719226,America/Phoenix
4529390634978594961,America/Phoenix
4476869609123006590,America/Phoenix
5468603618928640939,America/Phoenix
7697274636550995002,America/Phoenix
7808259831015171523,America/Phoenix
1215441179124658495,America/Phoenix
3704723944065551248,America/Phoenix
8836897458363373491,America/Phoenix
6478667914949408861,America/Phoenix
6235187185685388893,America/Phoenix
2863660692169833508,America/Phoenix
1271302586752062033,America/Phoenix
1169124698514559499,America/Phoenix
8909529438217825444,America/Phoenix
6270050472876571524,America/Phoenix
1533019872267168046,America/Phoenix
3988685870699672468,America/Phoenix
8133677976363563555,America/Phoenix
7505533899438288765,America/Phoenix
8697222365283754224,America/Phoenix
1153407512324830339,America/Phoenix
3895384754832318039,America/Phoenix
625693576506770342,America/Phoenix
7375902515618528572,America/Phoenix
2486431126331394869,America/Phoenix
1298971205638818613,America/Phoenix
8832246635563778113,America/Phoenix
267283574377882519,America/Phoenix
5297381798181087730,America/Phoenix
2666966683491799598,America/Phoenix
5802620188199385699,America/Phoenix
6365874854770610302,America/Phoenix
2983802661891069581,America/Phoenix
2985707264066695978,America/Phoenix
4831662131951327865,America/Phoenix
2669539681763397123,America/Phoenix
2313541407626940213,America/Phoenix
7380009792320403742,America/Phoenix
1493014381792262137,America/Phoenix
5978131088796153773,America/Phoenix
7638572091785565607,America/Phoenix
4602873428767370392,America/Phoenix
564267096330464927,America/Phoenix
4971975599908001988,America/Phoenix
9141177828489027689,America/Phoenix
348804969487166414,America/Phoenix
709725701624347931,America/Phoenix
6186005079598838259,America/Phoenix
2534662207277053902,America/Phoenix
5210062273617208234,America/Phoenix
1810107846847742311,America/Phoenix
7418332058017801268,America/Phoenix
6775281420504036359,America/Phoenix
5945586020471081479,America/Phoenix
8856280632435496294,America/Phoenix
3847935543490188894,America/Phoenix
7834072303105773849,America/Phoenix
4775528211047704403,America/Phoenix
7902480891367994071,America/Phoenix
6384018116481524322,America/Phoenix
4072051763786040313,America/Phoenix
3911753492884499401,America/Phoenix
5571830984849674766,America/Phoenix
1315339373260034579,America/Phoenix
9199670961575062207,America/Phoenix
8745703118699712393,America/Phoenix
6118950427421952129,America/Phoenix
9187532944338233778,America/Phoenix
3943479161449354119,America/Phoenix
8329589970330759626,America/Phoenix
7409966681216516032,America/Phoenix
2599110983704651752,America/Phoenix
5756458182730137511,America/Phoenix
4228847671501042056,America/Phoenix
7592963892579293252,America/Phoenix
2520987288224669052,America/Phoenix
3476228122418945609,America/Phoenix
1351710160562948291,America/Phoenix
8953644403428833127,America/Phoenix
751756719644783532,America/Phoenix
496208741215777219,America/Phoenix
9194581729281831354,America/Phoenix
3680939578084501124,America/Phoenix
4754097687766967925,America/Phoenix
3712730232711578342,America/Phoenix
4411708924362315807,America/Phoenix
5659521538447616246,America/Phoenix
5840583611600930669,America/Phoenix
3625261391649869596,America/Phoenix
1841174857419946364,America/Phoenix
4934203198047693322,America/Phoenix
9176290774634823041,America/Phoenix
3630728531031777771,America/Phoenix
6828033881899384485,America/Phoenix
1281359359867869480,America/Phoenix
2546947828014714002,America/Phoenix
2999309597184339009,America/Phoenix
5644582756627345395,America/Phoenix
2040863368312364161,America/Phoenix
5465159445404841296,America/Phoenix
3953524198013209352,America/Phoenix
3173335486294302822,America/Phoenix
4810584301950746063,America/Phoenix
1260343830836776559,America/Phoenix
4892044510071032768,America/Phoenix
3632676922492346008,America/Phoenix
1069175913867471706,America/Edmonton
7523015134679757269,America/Edmonton
3585382869354566690,America/New_York
996545263020113552,America/New_York
3652386642244706557,America/New_York
3353762445094877641,America/New_York
8158185520202633370,America/New_York
2341615945830070316,America/New_York
82144094845516289,America/New_York
7149329171495429644,America/New_York
3963533944148681948,America/New_York
5687492597967095753,America/New_York
7243895156488908147,America/New_York
2996656551497127747,America/New_York
642264664026364281,America/New_York
7694590157437200380,America/New_York
3172447663589071960,America/New_York
8907409984317187696,America/New_York
1531784074280434796,America/New_York
5746639940009119704,America/New_York
3490541069181173173,America/New_York
4510195465008456402,America/New_York
660421086230881629,America/New_York
6702750715484150637,America/New_York
5815416380719260880,America/New_York
4843483620690010871,America/New_York
6530174476933065591,America/New_York
6002407047456180613,America/New_York
4480473492383921561,America/New_York
5735329199688542175,America/New_York
8442116307683850439,America/New_York
7487706378168045374,America/New_York
3613631502626421174,America/New_York
6644781807465166082,America/New_York
2309247799224107836,America/New_York
2215353657614436813,America/New_York
6200147046780459760,America/New_York
602588104481781638,America/New_York
1118714752330700842,America/New_York
5146500012228097730,America/New_York
8527005286290990549,America/New_York
1268138330032288113,America/New_York
6442911056406415028,America/New_York
8326683273309861694,America/New_York
738183499048806560,America/New_York
3033037195341625549,America/New_York
8932425638478224773,America/New_York
1175393438218555947,America/New_York
8230366127310661909,America/New_York
7535110053450046208,America/New_York
2888998381140817142,America/New_York
3474852638361835669,America/New_York
6901805242176251363,America/New_York
4573765502655175981,America/New_York
6638118724765524423,America/New_York
4910683290403700812,America/New_York
828832235527719781,America/New_York
3925478585414123722,America/New_York
7054130335452667772,America/New_York
8992745468528252136,America/New_York
337307221962101097,America/New_York
7412006385734397236,America/New_York
2138880934239960886,America/New_York
8176728614428485349,America/New_York
8899336205450562990,America/New_York
862682288742826882,America/New_York
6843488188956729006,America/New_York
9006895550181986634,America/New_York
4004223348029989049,America/New_York
5717101832583620362,America/New_York
92038577632884970,America/New_York
2654158616835689898,America/New_York
5117139312580265611,America/New_York
4629179940299287656,America/New_York
4380282358594570635,America/New_York
7195589625583490543,America/New_York
4306062162897111672,America/New_York
1982871099332666316,America/New_York
4326772901683985591,America/New_York
8525520622258069007,America/New_York
2901121765406847283,America/New_York
8185219830277424365,America/New_York
6494204163890859408,America/New_York
1253356761818562621,America/New_York
5428600892837075029,America/New_York
2873839205725435068,America/New_York
2298243529894105619,America/New_York
5301485687233194250,America/New_York
3148333350663981848,America/New_York
8779851920942844653,America/New_York
7140076174586531159,America/New_York
9025168436774560974,America/New_York
6538126175018182325,America/New_York
7266777801289640020,America/New_York
9112912725345520382,America/New_York
5060510610554371981,America/New_York
6932066158681730375,America/New_York
8315395491061125019,America/New_York
7755093122895039788,America/New_York
6600633227204980731,America/New_York
4638405750661533115,America/New_York
1113154600772620212,America/New_York
1879151806228630453,America/New_York
7481642173604987217,America/New_York
5992005353632627487,America/New_York
3766537101981078077,America/New_York
7145204994238315796,America/New_York
5708935501912909192,America/New_York
3805300659070468640,America/New_York
5374159040658126048,America/New_York
7111212665241032274,America/New_York
8422947100671781936,America/New_York
8766253309018689872,America/New_York
8874647403927700855,America/New_York
7768434985535887341,America/New_York
4973884979013961929,America/New_York
5004585018511067091,America/New_York
5383351300135023331,America/New_York
3410458533847056406,America/New_York
7716715553923047492,America/New_York
4221608592302960370,America/New_York
2699419836375486692,America/New_York
4102570770265391953,America/New_York
5220781998189897301,America/New_York
2576384357858177509,America/New_York
6689427889881059325,America/New_York
2378781559960205497,America/New_York
7361714854517685875,America/New_York
7317546185271192683,America/New_York
8468989429107114603,America/New_York
3189671383209628825,America/New_York
4700126197558507078,America/New_York
2172283217357361748,America/New_York
8224420289946478822,America/New_York
4937855910968904410,America/New_York
5778112609901121786,America/New_York
1405480117379488456,America/New_York
5563661163564879199,America/New_York
2932579304093439013,America/New_York
3103901497552031481,America/New_York
6335284410439996711,America/New_York
464478016665953351,America/New_York
3470124803266835052,America/New_York
2004008992146936503,America/New_York
3366828461784334643,America/New_York
1109260002004467961,America/New_York
6928012242471193801,America/New_York
997460533685165858,America/New_York
1855141443089112132,America/New_York
6529264612595344078,America/New_York
984760258065503152,America/New_York
8256382913688044999,America/New_York
2166893363625081748,America/New_York
8947096307448871939,America/New_York
815760176960221778,America/New_York
998291717150599385,America/New_York
8461613091533095774,America/New_York
3940995520753716453,America/New_York
2784003477814363588,America/New_York
8223837923339798409,America/New_York
4605930245483207319,America/New_York
5971849090686483031,America/New_York
8584051373895026106,America/New_York
3349756749177439586,America/New_York
4314790329708019569,America/New_York
4187675295218676250,America/New_York
7009883409524734321,America/New_York
7228243117803353093,America/New_York
5160040071995939257,America/New_York
1686208663804756495,America/New_York
8919469187904875800,America/New_York
6696217756553110361,America/New_York
3240047639771919612,America/New_York
5890383300934615943,America/New_York
685515611868750216,America/New_York
8460746871951091133,America/New_York
8784594069228183819,America/New_York
3532518691747423048,America/New_York
4758122953777087240,America/New_York
2761265486878242296,America/New_York
3029748132559126353,America/New_York
6830380200113905628,America/New_York
9188979807402140237,America/New_York
5952909218916532992,America/New_York
3111165299338116168,America/New_York
2221851219031118348,America/New_York
4139118567274452639,America/New_York
1770268488946161076,America/New_York
1476406671101886529,America/New_York
621138078872792464,America/New_York
8982398750943520107,America/New_York
5660574577338512109,America/New_York
5335873972013528291,America/New_York
3814437533999030833,America/New_York
4680338551287516407,America/New_York
3234629519287999533,America/New_York
8406660746467039288,America/New_York
7554777953072827580,America/New_York
1425375976455079246,America/New_York
695595562075228610,America/New_York
2963986539067789750,America/New_York
801095396863891569,America/New_York
6190941260791728618,America/New_York
2979124523438714236,America/New_York
8867804672322332190,America/New_York
4484800201282573016,America/New_York
4284655483818461519,America/New_York
3186167442749636636,America/New_York
8192534462505363945,America/New_York
2857391341195811427,America/New_York
6115207063123193619,America/New_York
2622185099404016919,America/New_York
8222430309170504047,America/New_York
1300195604760986700,America/New_York
4543017179111238170,America/New_York
5301267958462723469,America/New_York
2910768130442356304,America/New_York
3434233726093577384,America/New_York
6506133525751115442,America/New_York
5812320834568247962,America/New_York
3693103189966281642,America/New_York
4432770149776187931,America/New_York
6166390403971883953,America/New_York
7551037326072803736,America/New_York
5564086730295360829,America/New_York
3107648587312581475,America/New_York
4678991942903282063,America/New_York
5650559592132675381,America/New_York
3519571872657176045,America/New_York
8158807283748065965,America/New_York
4947206633794280564,America/New_York
6803596568316347300,America/New_York
2909929193738138832,America/New_York
7435673831034556995,America/New_York
5108488304801889479,America/New_York
496703628090966470,America/New_York
6058057815782380138,America/New_York
11559715717939685,America/New_York
8816459404543711138,America/New_York
7552954725190179256,America/New_York
5673474188305880803,America/New_York
3735333959341456051,America/New_York
492727226607597272,America/New_York
7565607508388225426,America/New_York
6415344433440732198,America/New_York
3879367749431127853,America/New_York
10698744144787762,America/New_York
6516415860627959914,America/New_York
1723500354739318654,America/New_York
1648124927077800949,America/New_York
790195391159263799,America/New_York
7791569942019889767,America/New_York
5206709170547887181,America/New_York
3941647474968434111,America/New_York
2835270093790762333,America/New_York
2788526996376915850,America/New_York
572036564431269871,America/New_York
1841264040621348222,America/New_York
4703661534895835278,America/New_York
5775551599328388968,America/New_York
9163504796267164275,America/New_York
3365146187740881861,America/New_York
2341975151855811674,America/New_York
5957429262683395841,America/New_York
2534461477512391215,America/New_York
5937787548623556148,America/New_York
6801672350951151970,America/New_York
2665706625006203381,America/New_York
458437129236139637,America/New_York
741058985704573143,America/New_York
785273187025900021,America/New_York
3398060553856352148,America/New_York
4275155273974022583,America/New_York
9029509504849001293,America/New_York
1588806628158523522,America/New_York
251178014192795913,America/New_York
2570905277901393,America/New_York
661729644146196174,America/New_York
6249876597955342114,America/New_York
7768174223542700582,America/New_York
2553026167140866279,America/New_York
5895564134639597558,America/New_York
333363422900954809,America/New_York
4693637493564153627,America/New_York
6051894398527920554,America/New_York
6664829370089852832,America/New_York
2748521691947363007,America/New_York
8953735298103643040,America/New_York
173113714660183551,America/New_York
88712362375492389,America/New_York
4719972728854018114,America/New_York
3462642174893941130,America/New_York
4673345508642716615,America/New_York
8327213538766212329,America/New_York
5936556927098544256,America/New_York
4431871921206607229,America/New_York
2679675312292748904,America/New_York
4269406445495616695,America/New_York
6969460231274019322,America/New_York
6749596235217042231,America/New_York
3120753499686608366,America/New_York
2122106254842683408,America/New_York
5364955102101247665,America/New_York
1914111996505024417,America/New_York
6841048427396532172,America/New_York
1220550210476923687,America/New_York
4642987716824697581,America/New_York
5017903408473168479,America/New_York
821097264726623470,America/New_York
4198224517543875829,America/New_York
3225796639170927,America/New_York
6582067659204257378,America/New_York
4783594666522589213,America/New_York
323473244543441503,America/New_York
5423470511331929821,America/New_York
3500407969901538410,America/New_York
5162263495152967997,America/New_York
7108781495509291260,America/New_York
8592041492120976517,America/New_York
4336282380827325195,America/New_York
8473875410797030564,America/New_York
3954691186481771863,America/New_York
8573639482087931507,America/New_York
33890589481707677,America/New_York
4620225145700168337,America/New_York
1345284171498448166,America/New_York
4374942605696419037,America/New_York
3618619258749298337,America/New_York
2990324124305421338,America/New_York
6432476797932890100,America/New_York
4763394574310091443,America/New_York
2200912934182660929,America/New_York
2245630723285366786,America/New_York
3354046570648126399,America/New_York
2377192312946375685,America/New_York
7097950983980412117,America/New_York
613383767229509662,America/New_York
1993442904407777631,America/New_York
5148120740979132855,America/New_York
7910873620393430408,America/New_York
3762593301164264081,America/New_York
7316973416375787617,America/New_York
6153968559027405656,America/New_York
6696645179627815166,America/New_York
6343940791149527184,America/New_York
6911269942365915808,America/New_York
7015690087265433180,America/New_York
4369968060458956067,America/New_York
5776995389621940887,America/New_York
3522315831688498235,America/New_York
9209848539305894530,America/New_York
7877430938994630686,America/New_York
8643405164554631149,America/New_York
6415298541580673550,America/New_York
1219493612017477687,America/New_York
1937538723965003587,America/New_York
5234820757603647481,America/New_York
7127707867146515296,America/New_York
5152078166651419409,America/New_York
5083462302087797948,America/New_York
8265313939227108382,America/New_York
59691302652894267,America/New_York
8906868960433775125,America/New_York
5925934664347219565,America/New_York
1046062902039176146,America/New_York
4116101600089123521,America/New_York
2205981014586171866,America/New_York
3126875620269537536,America/New_York
8213985849599162144,America/New_York
8155971941784472781,America/New_York
7159890699419266768,America/New_York
6531216163850971987,America/New_York
1753132533946611543,America/New_York
5358192157466588893,America/New_York
2495535710259754070,America/New_York
157673618457918136,America/New_York
2963053847001687624,America/New_York
5217634642419629780,America/New_York
5776967535340342281,America/New_York
5578325506192718867,America/New_York
2123333959752016444,America/New_York
4454215245716725514,America/New_York
8566309947531911220,America/New_York
465794482359830574,America/New_York
2598698938331379148,America/New_York
3542682953989683302,America/New_York
4677369758338532790,America/New_York
8638818063480166053,America/New_York
5497354348276136841,America/New_York
992372270331989684,America/New_York
2296314355990594850,America/New_York
1092839783920254293,America/New_York
55531008172952663,America/New_York
8522813529556936988,America/New_York
4028866767348127515,America/New_York
7815590866624802251,America/New_York
8376405201419084298,America/New_York
1108305706146473413,America/New_York
107097686070974319,America/New_York
8040588629006418233,America/New_York
7159972326826331518,America/New_York
730154655418470514,America/New_York
8683595242752311353,America/New_York
8311584108778811096,America/New_York
8053149633877697490,America/New_York
733844036629636265,America/New_York
2199267188542639539,America/New_York
2171894504703063375,America/New_York
6163442599642801870,America/New_York
1100614298082810014,America/New_York
6461395558733160426,America/New_York
8930821394916903632,America/New_York
8821611058321870377,America/New_York
7220973262594195425,America/New_York
4734371290399289904,America/New_York
7217215789827933527,America/New_York
5619222304159093713,America/New_York
3520853402493115844,America/New_York
7291347082411059338,America/New_York
4474949621870388152,America/New_York
6154379257411218551,America/New_York
5498262294787134031,America/New_York
5770920327890201583,America/New_York
5835791204306735363,America/New_York
8048745580288566759,America/New_York
7039435100009640067,America/New_York
6091607925589604591,America/New_York
3643092470199201934,America/New_York
7093805188018084840,America/New_York
9148678426177101594,America/New_York
4818881667648740342,America/New_York
5424871761612817635,America/New_York
7912067666808572986,America/New_York
4826182336209960078,America/New_York
7738642725458945048,America/New_York
8191797924941731759,America/New_York
242070892659920452,America/New_York
9076437518104894911,America/New_York
4410678649661622455,America/New_York
1714506143998660873,America/New_York
4825652999794797047,America/New_York
7897530985116761962,America/New_York
3894899099154236624,America/New_York
8542513102820361049,America/New_York
2395571416712508171,America/New_York
5464330227070107573,America/New_York
5582182751361929347,America/New_York
5237170528291737847,America/New_York
869111007948430068,America/New_York
3559422423192402801,America/New_York
2885485905661456122,America/New_York
5255972291219072201,America/New_York
9063225765792004170,America/New_York
8338218904417839818,America/New_York
3401619784475316037,America/New_York
7333726069857132929,America/New_York
6207556023148354450,America/New_York
7456703466739074889,America/New_York
7841585568073255400,America/New_York
4899169963193976014,America/New_York
6229965061098089827,America/New_York
6906024804591301758,America/New_York
3260742560925550980,America/New_York
6628195500074212555,America/New_York
2000838349172674909,America/New_York
2010016103197592114,America/New_York
5627904252074297008,America/New_York
7297220346493524775,America/New_York
7148459663018704659,America/New_York
2233199855788677277,America/New_York
1745578335553912538,America/New_York
7582450789698919821,America/New_York
8583748151262022025,America/New_York
5603116514462626618,America/New_York
8952359143628618030,America/New_York
6465806276215836007,America/New_York
3133056183177873260,America/New_York
757369495025202880,America/New_York
4325575511883826864,America/New_York
272819484819652364,America/New_York
8607596777893568554,America/New_York
6563915682460464302,America/New_York
3090106983743832312,America/New_York
5455454937123408096,America/New_York
8417197849639545457,America/New_York
2645754712558739417,America/New_York
6862892149629173002,America/New_York
4742207070317066559,America/New_York
37470044882853971,America/New_York
9177319977030956013,America/New_York
3784570650126990447,America/New_York
3072131744791388254,America/New_York
4097302443548921312,America/New_York
4478240468856463859,America/New_York
490019796074317549,America/New_York
4961100228197364387,America/New_York
6218085605817963210,America/New_York
998856969021136991,America/New_York
8976477731954709892,America/New_York
